district_name,N,P,K,temperature,ph,rainfall,label,yield
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.13
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,213.02
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.12
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,212.08
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.67
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,267.22
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.39
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,239.21
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.36
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,235.55
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,211.7
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.57
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,256.76
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.23
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,222.54
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,2.02
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,202.5
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.39
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,139.45
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.65
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,165.22
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.27
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,126.58
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.16
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,115.62
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.9
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,90.0
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.56
20,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,55.81
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.5
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,30.43
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,37.5
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,33.33
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.25
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.4
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,27500.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.2
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,46.88
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,50.88
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,0.61
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,60.71
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,66.67
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,40.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,41.81557046979866
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,39.47
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,57.69
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,0.63
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,0.5
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,100.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.33
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,33.33
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.1
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,10.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,75.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.75
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,1.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.67
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,50.0
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,58.82
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,66.67
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.5
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.43
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.04
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.56
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.17
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.4
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,118.68
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,170.86
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,211.86
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,202.78
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,145.26
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.22
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,121.77
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.29
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,128.51
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.19
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,119.0
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.24
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,123.69
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.41
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,40.61
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.39
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,39.09
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,128.52
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.35
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,135.18
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.01
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,101.22
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.17
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,116.7
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.38
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,138.19
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.31
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,131.03
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.89
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,89.41
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.21
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,120.82
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.87
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,87.28
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.2
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,119.67
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.25
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,125.44
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.34
21,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,133.63
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,154.08
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,289.29
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,252.23
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,268.82
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,147.54
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,130.18
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,471.5
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,500.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,233.74
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,465.47
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,317.07
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,337.5
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,242.3
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,153.33
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,100.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.64
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.72
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,264.33
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,472.41
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.86
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.41
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.33
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,386.06
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,341.18
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,133.33
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.95
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.89
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,295.12
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,188.89
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.19
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.07
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.29
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,318.76
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,206.67
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,128.57
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.26
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.69
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,326.39
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,269.23
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,135.71
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.26
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.85
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,225.98
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,285.19
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.89
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.83
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,288.58
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,282.61
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,150.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.9
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.31
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.25
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,289.97
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,231.25
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,125.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.61
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.77
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.38
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,160.7
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,177.27
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,137.5
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,202.45
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,222.22
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.19
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.56
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,218.62
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,155.56
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,200.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.44
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.91
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,243.8
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,190.91
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.67
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,264.31
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,166.67
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.27
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.86
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,226.55
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,185.71
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.62
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.06
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,62.2
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,105.88
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.43
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.5
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,143.09
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.06
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.47
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,205.73
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,147.06
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1494.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.75
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.54
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,149400.0
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,175.16
21,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,153.85
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,74.61
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,202.43
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,93.09
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,148.51
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,132.6
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,210.2
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,163.98
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,174.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,92.35
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,100.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.01
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,2.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,101.01
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,200.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.04
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.4
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,103.59
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,140.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.87
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,87.04
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.03
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.07
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,102.55
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,107.14
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.85
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,84.88
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,108.7
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.71
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,71.37
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,142.86
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.91
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,91.32
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,136.36
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.92
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.32
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,92.33
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,153.85
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.7
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.15
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,69.89
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,115.38
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.86
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.11
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,86.38
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,110.53
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,85.2
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.72
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.71
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,71.75
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,171.43
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.94
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.6
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,93.79
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,160.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.66
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,66.01
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.58
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.25
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,58.45
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,125.0
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.75
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.42
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,74.62
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,141.67
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.22
21,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,122.22
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,25.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,9.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.67
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,33.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.5
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,1.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,100.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,50.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,36.36
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.4
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,66.67
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.75
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,60.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,0.38
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,0.3
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,39.72
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,38.71
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,30.23
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,35.79
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,41.01
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,0.55
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,46.51
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,0.45
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COTTON,0.15
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COTTON,33.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COTTON,46.15
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.71
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,69.23
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,74.11
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,48.52
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.54
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.82
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,91.86
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,1.27
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,47.06
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,72.22
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.66
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.74
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,1.01
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,103.09
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,50.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,1.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.5
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.43
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,50.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,0.25
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,0.2
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,18.75
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,0.5
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,100.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,30.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,58.82
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,73.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,32.73
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,33.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,40.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,85.41
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,72.22
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,16.67
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,38.46
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,42.86
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,53.85
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,33.33
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,0.25
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,28.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,22.22
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,18.18
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,0.35
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,25.0
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,0.14
