district_name,N,P,K,temperature,humidity,ph,rainfall,label,yield
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.3
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.31
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.16
22,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.31
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.29
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,0.4
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.11
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.53
22,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.48
22,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.38
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.58
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.24
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.33
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.4
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.48
22,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.11
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.6
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,1.0
22,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,51.91
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,54.11
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,40.49
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,63.16
22,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,38.01
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,46.84
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,160.0
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,88.59
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,58.07
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,23.62
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,65.14
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,30.05
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,31.37
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,33.33
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,16.0
22,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,31.14
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,39.88
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,29.09
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,40.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,110.64
22,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,5191.06
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,53.17
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,47.63
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,100.0
22,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,47.89
22,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,110.85
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.59
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.85
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.2
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,1.01
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.33
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.44
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,0.69
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.54
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.2
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.17
24,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.5
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.42
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,0.33
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.74
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.56
24,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.52
24,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.57
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.76
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.21
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.17
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.4
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.25
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.64
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,0.5
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.69
24,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.41
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.31
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.5
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,1.0
24,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,57.09
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,59.01
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,84.69
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,20.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,100.72
24,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,57.48
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,33.33
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,130.51
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,143.97
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,76.4
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,21.43
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,69.23
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,116.67
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,150.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,54.34
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,20.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,40.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,16.67
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,25.0
24,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,50.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,63.61
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,42.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,33.33
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,50.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,173.61
24,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,5708.86
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,56.25
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,68.89
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,100.0
24,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,51.72
24,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,141.05
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.5
27,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,1.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.3
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.38
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,1.12
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,1.89
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,1.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,0.63
27,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.75
27,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.39
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.1
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,1.0
27,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,2.0
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.67
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,50.0
27,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
27,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,200.0
27,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,100.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,30.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,38.78
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,37.5
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,112.02
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,10.0
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,188.92
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,266.67
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,100.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,62.62
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,100.0
27,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,75.0
28,78.12,49.75,44.17,30.0,83.3,6.5,700.0,RICE,0.38
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,MAIZE,0.15
28,78.12,49.75,44.17,30.0,83.3,6.5,833.33,PIGEONPEAS,1.1
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,0.68
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,0.56
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,1.13
28,78.12,49.75,44.17,30.0,83.3,6.5,500.0,GRAPES,0.18
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,WATERMELON,0.5
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,COCONUT,0.04
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,WHEAT,1.4
28,92.43,47.28,48.35,25.92,83.3,6.52,819.19,BAJRA,1.54
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SOYABEAN,0.05
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SUNFLOWER,0.5
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,ONION,1.67
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,0.39
28,48.18,35.0,25.0,25.92,83.3,6.73,819.19,NIGER SEED,0.18
28,34.62,39.62,21.15,25.92,83.3,6.48,819.19,MOTHBEANS,0.55
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,0.38
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,1.83
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,APPLE,0.5
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,JOWAR,0.5
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,GROUNDNUT,0.21
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,0.46
28,91.76,53.12,49.74,19.4,83.3,6.73,848.0,SESAMUM,1.27
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,2.11
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,1.75
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,1.0
28,131.61,70.63,113.98,24.8,83.3,6.86,748.0,POTATO,88.73
28,78.12,49.75,44.17,30.0,83.3,6.5,700.0,RICE,38.32
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,MAIZE,14.75
28,78.12,49.75,44.17,30.0,83.3,6.5,833.33,PIGEONPEAS,110.0
28,34.62,39.62,21.15,25.92,83.3,6.48,819.19,MOTHBEANS,55.47
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,67.86
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,211.11
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,55.55
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,37.58
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,113.19
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,182.61
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,175.0
28,78.12,49.75,44.17,30.0,83.3,6.5,500.0,GRAPES,17.86
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,WATERMELON,50.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,JUTE,50.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,COCONUT,3.86
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,WHEAT,140.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,JOWAR,50.0
28,92.43,47.28,48.35,25.92,83.3,6.52,819.19,BAJRA,153.51
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,GROUNDNUT,20.83
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SOYABEAN,5.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SUNFLOWER,50.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,ONION,167.37
28,131.61,70.63,113.98,24.8,83.3,6.86,748.0,POTATO,8873.42
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,38.71
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,46.43
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,100.0
28,48.18,35.0,25.0,25.92,83.3,6.73,819.19,NIGER SEED,18.46
28,91.76,53.12,49.74,19.4,83.3,6.73,848.0,SESAMUM,127.23
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.79
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,1.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.1
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.3
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.78
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.19
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.5
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,0.57
30,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.67
30,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.42
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,1.0
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,2.62
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.05
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,78.57
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,261.76
30,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,100.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,10.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,41.86
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,30.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,77.78
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,219.19
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,204.55
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,50.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,57.14
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,100.0
30,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,1.48
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.1
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,0.95
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.67
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.92
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.4
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.25
33,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.6
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.12
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.06
33,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.25
33,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.48
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.29
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.33
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.33
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.1
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.1
33,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.21
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,2.0
33,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,59.49
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,147.6
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,10.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,94.93
33,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,47.62
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,66.67
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,200.0
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,91.88
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,28.57
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,33.33
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,40.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,33.33
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,25.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,10.0
33,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,60.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,12.5
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,10.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,105.88
33,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,5948.72
33,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,25.0
33,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,121.11
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.93
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.62
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.1
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,0.84
34,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.18
34,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.48
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.25
34,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.64
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.21
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.29
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.5
34,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.63
34,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.69
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.78
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.6
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.5
34,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.28
34,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,2.0
34,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,50.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,93.2
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,62.5
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,10.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,84.42
34,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,68.6
34,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
34,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,200.0
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,117.86
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,77.78
34,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,200.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,48.02
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,25.0
34,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,63.64
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,60.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,21.05
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,129.2
34,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,5000.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,50.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,50.0
34,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,62.63
34,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,128.22
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,1.01
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.62
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.1
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,0.78
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.18
35,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.35
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.5
35,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.65
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.24
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.36
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.67
35,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.41
35,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.52
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.25
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.33
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.5
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.1
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.67
35,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.06
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.55
35,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,62.22
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,101.41
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,62.5
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,10.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,77.76
35,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,52.38
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,155.26
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,118.08
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,100.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,25.0
35,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,200.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,35.08
